"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00167240",302,134,16,103,9,7,18,15,44.3708609271523,5.29801324503311,34.1059602649007,2.98013245033113,2.31788079470199,5.96026490066225,4.96688741721854
"E00167241",278,102,4,120,13,7,13,19,36.6906474820144,1.43884892086331,43.1654676258993,4.67625899280576,2.51798561151079,4.67625899280576,6.83453237410072
"E00167242",150,34,34,59,3,10,8,2,22.6666666666667,22.6666666666667,39.3333333333333,2,6.66666666666667,5.33333333333333,1.33333333333333
"E00167243",257,36,64,143,5,2,6,1,14.0077821011673,24.9027237354086,55.6420233463035,1.94552529182879,0.778210116731518,2.33463035019455,0.389105058365759
"E00167244",242,30,48,148,2,6,6,2,12.396694214876,19.8347107438017,61.1570247933884,0.826446280991736,2.47933884297521,2.47933884297521,0.826446280991736
"E00167245",256,58,40,124,9,4,14,7,22.65625,15.625,48.4375,3.515625,1.5625,5.46875,2.734375
"E00167246",179,40,10,92,3,2,22,10,22.3463687150838,5.58659217877095,51.3966480446927,1.67597765363128,1.11731843575419,12.2905027932961,5.58659217877095
"E00167247",144,22,44,69,3,2,3,1,15.2777777777778,30.5555555555556,47.9166666666667,2.08333333333333,1.38888888888889,2.08333333333333,0.694444444444444
"E00167248",356,60,66,191,20,6,11,2,16.8539325842697,18.5393258426966,53.6516853932584,5.61797752808989,1.68539325842697,3.08988764044944,0.561797752808989
"E00167249",346,78,74,153,24,7,10,0,22.5433526011561,21.3872832369942,44.2196531791908,6.9364161849711,2.02312138728324,2.89017341040462,0
"E00167250",237,92,8,104,12,10,8,3,38.8185654008439,3.37552742616034,43.8818565400844,5.06329113924051,4.21940928270042,3.37552742616034,1.26582278481013
"E00167251",304,2,4,292,2,0,2,2,0.657894736842105,1.31578947368421,96.0526315789474,0.657894736842105,0,0.657894736842105,0.657894736842105
"E00167252",282,94,38,125,10,3,10,2,33.3333333333333,13.4751773049645,44.3262411347518,3.54609929078014,1.06382978723404,3.54609929078014,0.709219858156028
"E00167253",231,92,46,73,1,9,10,0,39.8268398268398,19.9134199134199,31.6017316017316,0.432900432900433,3.8961038961039,4.32900432900433,0
"E00167254",228,34,12,151,6,4,8,13,14.9122807017544,5.26315789473684,66.2280701754386,2.63157894736842,1.75438596491228,3.50877192982456,5.70175438596491
"E00167255",276,114,36,87,20,5,8,6,41.304347826087,13.0434782608696,31.5217391304348,7.2463768115942,1.81159420289855,2.89855072463768,2.17391304347826
"E00167256",224,70,38,96,2,5,10,3,31.25,16.9642857142857,42.8571428571429,0.892857142857143,2.23214285714286,4.46428571428571,1.33928571428571
"E00167257",281,86,68,101,9,8,6,3,30.6049822064057,24.1992882562278,35.9430604982206,3.20284697508897,2.84697508896797,2.13523131672598,1.06761565836299
"E00167258",299,112,8,129,17,6,12,15,37.4581939799331,2.67558528428094,43.1438127090301,5.68561872909699,2.0066889632107,4.0133779264214,5.01672240802676
"E00167259",176,72,14,63,8,4,8,7,40.9090909090909,7.95454545454545,35.7954545454545,4.54545454545455,2.27272727272727,4.54545454545455,3.97727272727273
"E00167260",352,124,14,167,9,9,18,11,35.2272727272727,3.97727272727273,47.4431818181818,2.55681818181818,2.55681818181818,5.11363636363636,3.125
"E00167261",330,104,54,132,5,7,17,11,31.5151515151515,16.3636363636364,40,1.51515151515152,2.12121212121212,5.15151515151515,3.33333333333333
"E00167262",82,28,14,34,2,1,2,1,34.1463414634146,17.0731707317073,41.4634146341463,2.4390243902439,1.21951219512195,2.4390243902439,1.21951219512195
"E00167263",188,16,52,116,2,1,1,0,8.51063829787234,27.6595744680851,61.7021276595745,1.06382978723404,0.531914893617021,0.531914893617021,0
"E00167264",236,82,28,87,8,5,14,12,34.7457627118644,11.864406779661,36.864406779661,3.38983050847458,2.11864406779661,5.93220338983051,5.08474576271187
"E00167265",278,50,21,132,11,8,20,36,17.9856115107914,7.55395683453237,47.4820143884892,3.9568345323741,2.87769784172662,7.19424460431655,12.9496402877698
"E00167266",279,42,38,126,12,10,20,31,15.0537634408602,13.6200716845878,45.1612903225806,4.3010752688172,3.584229390681,7.16845878136201,11.1111111111111
