"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00021345",348,10,10,12,6,4,16,13,7,5,4,7,3,3,2,6,4,5,5,7,2,6,4,6,4,6,3,12,9,5,8,12,13,7,8,20,6,3,9,4,5,0,5,2,1,1,4,4,3,4,4,2,2,3,2,5,3,2,3,1,1,2,4,1,1,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021346",341,5,11,8,9,7,8,9,5,7,12,4,6,5,4,8,5,6,6,5,2,7,4,5,6,4,4,4,7,13,5,8,3,4,17,13,7,8,2,4,11,5,5,4,4,1,2,2,3,3,4,4,1,3,1,2,4,3,1,0,1,0,2,0,1,0,0,1,1,2,0,1,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"E00021347",408,12,13,17,11,9,16,5,10,11,9,9,9,2,7,4,5,1,1,3,14,11,7,5,8,8,5,12,13,6,10,15,7,4,8,11,7,8,7,6,8,1,5,4,4,11,5,5,4,2,5,4,1,2,1,1,3,2,3,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021349",399,6,13,9,4,5,5,6,4,9,6,8,6,7,6,5,7,8,3,8,9,11,6,5,9,3,9,16,9,5,11,12,8,7,8,8,11,9,6,5,6,11,3,5,6,6,3,5,0,7,2,8,3,2,2,0,2,3,2,1,3,1,3,1,2,0,0,1,3,0,1,3,2,1,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021350",354,7,6,6,8,5,5,6,10,5,5,7,8,4,8,4,8,7,11,6,7,5,8,6,7,6,5,8,13,5,11,5,9,5,3,6,4,4,5,6,4,4,4,3,2,5,2,0,2,5,3,10,5,1,6,1,2,0,1,2,4,1,5,0,1,1,0,1,1,3,0,2,3,1,1,0,1,2,1,1,0,1,2,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"E00021351",381,7,12,7,13,9,9,7,10,9,5,9,3,10,4,6,7,4,3,3,3,2,5,4,8,5,10,10,6,4,10,5,8,8,10,9,10,13,9,4,7,8,5,5,8,8,3,3,2,5,2,3,2,1,2,2,0,2,1,0,0,1,1,0,2,0,2,1,0,0,3,0,2,0,3,3,2,1,1,1,2,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0
"E00021352",284,6,5,6,5,7,2,7,10,6,5,6,8,3,3,3,2,1,4,1,2,2,4,5,2,1,8,8,2,10,10,14,9,5,4,6,6,2,6,5,0,5,3,6,10,4,4,1,3,8,5,2,2,3,6,3,2,3,1,2,2,0,0,0,1,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021353",308,6,8,5,2,7,8,3,1,8,5,7,5,5,1,2,4,1,5,6,2,6,5,11,3,6,7,7,5,5,3,6,7,7,1,9,5,6,5,3,8,0,6,1,3,4,3,3,1,1,1,4,1,4,2,2,5,2,4,0,1,2,4,1,3,4,0,2,2,3,1,1,1,3,1,3,0,1,2,1,3,2,6,2,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"E00021354",463,3,7,8,7,8,6,4,4,7,5,8,9,10,6,7,7,10,10,10,18,7,13,16,14,9,9,7,13,8,4,5,3,11,4,10,2,3,8,3,5,9,9,3,8,7,3,8,7,9,3,2,8,7,5,8,10,4,3,3,5,2,2,6,0,1,0,2,2,1,1,2,0,1,1,2,2,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021355",300,7,5,7,5,0,2,0,1,2,1,1,1,0,0,1,1,1,0,1,3,8,7,4,14,20,11,10,7,10,10,18,9,12,10,4,6,6,4,4,5,8,5,4,2,3,1,2,2,3,3,0,3,3,2,3,5,0,2,0,1,2,2,2,1,1,1,2,1,1,1,0,1,1,1,1,1,1,2,0,1,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"E00021357",412,6,9,10,8,8,11,7,10,6,8,6,6,8,6,9,10,6,10,8,6,5,5,8,8,8,10,8,8,6,10,5,11,8,7,9,6,10,5,7,4,3,6,4,6,5,3,3,6,2,4,4,2,2,1,6,2,2,6,1,2,0,3,0,1,1,1,1,1,3,2,1,1,0,4,3,1,2,3,2,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021359",369,16,4,10,9,5,9,9,13,10,6,5,12,7,3,3,2,6,2,4,5,8,4,3,12,12,6,10,9,7,7,5,5,9,8,9,7,8,7,4,4,5,3,6,2,4,4,4,0,6,3,2,1,3,1,5,2,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,6,0,3,1,2,0,2,0,2,1,2,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"E00021360",450,12,4,9,12,7,13,9,11,4,11,9,7,10,10,6,7,8,5,6,10,10,7,11,6,13,11,7,5,5,9,15,11,5,6,11,11,11,4,6,9,5,4,9,7,5,4,9,5,2,5,1,2,3,3,4,3,1,2,3,2,1,2,0,1,0,1,0,0,0,2,2,1,1,0,1,2,1,1,1,0,3,1,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0
"E00021361",371,4,12,9,11,14,12,7,12,6,4,5,6,12,3,4,8,6,6,2,9,7,6,6,4,9,11,15,4,5,11,7,9,10,3,4,5,7,3,6,9,4,5,7,8,2,5,2,3,3,2,3,2,1,0,2,3,2,1,2,1,1,0,0,1,1,0,1,1,0,2,1,0,3,0,0,2,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021363",389,6,4,8,11,8,15,9,7,9,7,7,4,6,5,7,7,4,7,3,9,5,2,6,6,7,11,8,7,10,7,10,8,9,4,7,4,5,6,6,4,5,3,8,4,2,1,8,6,8,7,2,4,1,2,3,1,1,0,5,1,1,4,4,1,1,1,1,1,1,0,1,0,1,2,2,2,0,2,2,1,2,0,1,2,2,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0
"E00021364",570,6,8,3,12,9,11,9,9,11,12,11,6,13,10,11,10,6,16,6,13,12,18,19,7,11,9,8,7,7,6,6,10,15,2,12,9,9,7,8,7,8,7,12,13,9,1,5,6,11,5,5,7,4,4,4,5,1,10,9,3,9,5,2,3,4,5,2,2,3,3,2,0,2,2,1,0,2,1,0,2,0,1,2,1,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021365",282,2,3,3,6,1,3,3,5,4,2,4,3,3,3,4,4,5,1,5,2,4,5,2,3,4,4,6,3,5,8,7,17,10,6,14,5,4,1,3,7,10,6,4,5,3,4,2,5,2,6,1,2,1,3,2,3,5,2,2,1,4,5,0,3,1,2,3,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"E00021366",371,6,6,9,9,9,9,5,7,10,11,5,4,4,4,8,4,5,4,4,5,7,5,3,4,5,6,7,7,9,8,6,8,11,9,8,8,6,4,4,8,3,1,4,5,1,3,8,2,4,3,3,1,3,4,4,5,0,2,0,2,0,4,6,4,2,2,4,2,2,2,0,0,1,2,0,1,1,1,2,0,4,0,2,1,0,4,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0
"E00021367",318,6,7,6,4,9,6,9,4,4,5,3,1,3,3,1,4,3,3,4,2,4,12,5,11,10,8,12,8,6,9,5,4,2,5,11,1,1,4,2,5,0,3,5,4,1,1,1,3,1,3,6,1,2,2,1,4,3,7,2,3,2,0,1,1,0,3,0,1,1,0,5,1,0,2,1,2,2,1,4,0,4,2,2,3,3,1,2,1,1,2,1,2,0,2,0,0,0,0,0,0,0
"E00021368",399,7,5,7,7,10,11,6,5,3,9,7,5,3,8,3,5,4,4,8,3,2,3,10,14,8,9,9,5,13,10,14,9,10,14,4,8,7,6,2,5,4,8,7,3,4,5,3,7,10,2,3,3,2,6,8,6,3,4,2,1,2,2,1,0,0,0,2,0,1,2,1,1,0,3,2,0,0,1,3,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021369",232,8,5,2,4,6,6,7,10,7,7,7,3,3,4,5,4,3,1,3,5,2,4,3,5,7,4,4,4,3,5,3,6,6,1,5,0,4,9,2,1,3,1,1,2,6,0,1,1,5,5,4,1,1,3,4,0,1,2,1,1,1,0,1,1,0,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021370",616,12,10,11,11,14,15,13,14,17,14,10,9,13,13,10,14,24,13,21,11,11,9,9,13,4,17,12,7,12,7,7,7,5,8,6,13,12,8,8,10,10,12,6,7,9,8,7,10,5,5,8,6,3,1,4,5,5,4,8,6,3,3,4,3,1,0,2,1,2,1,0,1,4,0,1,0,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021371",199,6,2,3,5,5,7,5,5,5,7,3,3,6,6,4,6,6,6,4,4,5,4,7,4,2,4,1,3,1,3,1,2,1,3,4,4,2,2,5,2,2,3,1,7,3,2,3,0,1,1,3,3,0,0,4,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021372",385,7,5,10,8,9,6,7,7,7,4,4,8,3,8,2,5,4,1,2,4,2,6,5,10,10,10,10,15,7,10,18,3,12,3,12,7,7,7,8,6,3,5,3,2,3,9,3,1,8,2,3,1,3,5,2,5,2,1,7,5,1,0,1,4,4,2,1,1,0,1,0,1,1,0,1,0,2,0,3,3,0,0,0,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
"E00021374",420,8,3,10,10,6,11,8,8,7,13,5,5,7,13,2,11,4,11,8,9,4,7,4,11,11,8,4,4,5,5,7,3,6,6,11,2,5,10,5,6,5,3,2,5,5,3,7,1,4,4,6,6,5,2,4,4,2,4,8,3,0,1,4,2,1,3,2,1,0,3,2,2,2,4,5,2,5,1,0,2,3,0,0,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0
"E00021375",389,5,10,5,12,5,12,6,11,8,7,5,6,8,6,8,9,3,5,7,6,9,8,6,7,9,10,7,4,7,4,7,6,8,9,10,3,2,9,7,5,3,8,5,5,7,5,4,3,7,1,1,2,2,5,1,2,4,4,1,0,4,1,1,3,3,0,1,2,0,1,1,2,1,0,3,2,1,3,1,2,0,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"E00021376",384,4,8,6,13,6,5,4,3,6,11,4,7,13,9,10,5,10,8,4,10,8,7,7,11,6,5,5,6,1,5,6,3,3,4,6,7,3,8,5,4,8,6,12,4,4,5,4,4,3,3,3,2,2,3,8,3,3,3,1,5,4,2,2,1,4,2,2,1,0,0,3,1,2,1,1,2,1,2,2,3,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"E00021377",586,17,11,14,8,15,20,12,7,5,13,8,10,8,8,7,12,5,4,6,4,7,13,9,17,14,11,12,15,18,16,23,12,14,21,5,9,12,10,6,11,7,6,9,11,3,6,8,4,5,4,6,2,8,2,4,2,1,4,2,2,1,3,1,3,0,4,2,3,1,2,1,1,4,1,1,1,2,2,1,0,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021378",424,9,10,9,3,5,1,5,5,5,6,2,3,5,5,3,10,2,3,7,3,4,11,13,19,17,9,9,17,13,11,12,11,10,15,6,10,8,4,4,4,5,8,7,10,5,3,4,1,6,5,3,6,1,3,6,5,2,1,2,1,3,1,2,1,2,0,1,0,2,1,0,0,2,0,2,1,2,1,1,2,1,0,3,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"E00021379",283,2,1,4,3,2,3,3,5,2,3,4,2,5,5,4,5,2,3,1,4,3,5,7,3,5,3,6,7,7,4,6,3,7,4,5,4,4,2,5,3,5,6,1,6,0,2,2,2,8,5,2,4,1,2,2,5,1,5,5,4,1,6,7,3,2,3,2,2,3,2,2,2,2,1,2,1,2,1,3,4,0,2,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021380",329,0,5,2,1,5,2,0,3,3,3,3,3,2,3,3,3,6,3,10,3,4,5,5,7,4,5,5,10,4,6,4,6,3,2,5,5,7,5,3,4,1,7,8,7,7,3,8,3,5,5,4,1,7,5,3,6,6,2,8,1,5,2,2,2,2,2,2,3,2,2,2,4,3,4,1,4,3,2,0,2,1,3,0,3,2,4,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0
"E00021381",410,8,4,10,4,11,15,7,12,9,7,5,8,9,8,11,10,6,5,3,13,3,3,10,11,9,8,3,4,16,8,7,5,6,11,7,7,6,5,6,4,3,6,10,9,4,3,3,2,1,1,7,0,4,5,5,3,3,0,2,6,3,4,1,0,2,0,1,0,0,1,1,2,2,0,2,2,0,1,2,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021382",411,11,11,9,13,18,16,14,12,12,8,4,4,6,7,12,10,3,6,3,6,5,3,4,7,7,2,1,11,8,10,4,14,4,14,14,10,12,5,4,2,6,6,4,3,1,6,3,2,3,2,3,0,3,2,1,4,0,1,2,0,4,0,1,1,1,3,3,0,1,0,1,0,3,1,2,1,2,1,1,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021383",523,8,3,11,10,6,8,6,12,5,12,8,13,9,6,13,13,9,8,13,8,8,12,7,11,13,14,13,8,8,7,7,4,5,5,8,3,8,5,4,9,6,9,2,5,8,9,7,6,11,4,4,4,6,6,4,5,4,5,1,6,2,1,3,3,1,2,2,7,0,1,2,4,3,1,4,2,2,0,1,3,2,1,3,1,1,5,3,2,0,3,1,3,0,0,0,0,0,1,0,1,0
"E00021384",220,6,1,1,3,2,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3,3,3,3,2,8,9,11,5,5,4,12,3,4,6,7,9,6,5,2,8,5,7,3,7,7,5,1,4,1,5,3,3,4,2,1,0,5,1,0,2,2,1,1,0,1,1,0,2,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021385",433,6,8,5,3,5,6,8,10,4,8,3,7,5,6,5,3,5,5,4,4,7,10,17,14,13,21,10,18,5,13,13,7,14,7,10,9,5,7,4,4,11,7,7,2,1,5,3,4,2,4,10,3,3,3,4,4,2,2,1,4,2,0,0,1,2,0,1,1,0,2,0,1,0,2,1,3,3,3,1,2,1,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021386",360,5,10,7,5,7,12,9,3,7,6,3,6,11,3,7,5,6,9,4,2,7,6,8,7,9,9,14,7,7,1,5,9,4,7,10,8,6,4,7,6,6,4,3,5,0,5,5,2,1,3,3,6,2,3,4,4,0,1,3,4,1,4,3,2,1,1,1,1,0,2,0,3,0,1,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021387",664,12,8,8,6,10,10,10,7,10,11,11,8,11,7,21,12,7,12,11,14,23,10,20,15,13,10,21,15,11,16,15,20,10,5,8,11,5,7,8,10,10,11,7,10,9,6,14,4,6,8,8,9,12,8,5,5,10,4,5,2,4,2,1,1,2,1,0,2,3,2,1,2,2,1,1,3,3,5,4,0,2,5,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021388",330,8,3,5,3,7,7,5,5,5,4,0,3,8,4,8,7,7,3,5,9,6,3,3,3,2,9,6,9,8,14,7,8,5,4,3,5,5,2,4,5,9,1,7,0,2,6,6,3,4,5,3,6,5,1,1,2,3,6,5,1,2,2,4,2,3,2,1,0,3,3,0,1,3,1,2,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021391",492,13,10,9,9,16,11,11,8,8,10,6,7,12,8,7,19,9,9,7,6,7,12,5,9,17,9,6,14,8,8,9,3,7,11,9,8,10,10,7,6,3,4,9,4,3,8,10,4,7,9,8,1,4,2,2,3,3,1,1,3,1,1,2,0,2,3,0,2,1,4,1,0,1,0,3,1,1,3,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021392",369,7,11,9,5,4,4,7,1,3,3,4,2,4,2,6,1,6,2,7,4,12,3,9,6,3,2,3,8,8,6,7,8,5,6,7,8,6,3,8,7,8,3,5,8,6,6,3,5,3,3,8,7,5,0,7,9,5,3,5,6,3,6,4,2,2,6,0,3,3,2,1,1,1,2,2,0,2,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021393",423,10,11,3,8,9,11,10,13,11,7,5,5,4,4,3,9,1,6,12,6,3,11,5,6,17,6,9,9,15,6,9,8,5,8,5,5,8,6,6,4,4,3,8,6,3,3,4,7,5,1,7,1,2,4,4,4,2,2,3,3,5,2,1,3,6,0,1,2,0,3,0,0,1,1,1,0,2,3,0,3,1,2,3,0,1,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0
"E00021394",358,11,11,9,7,6,7,4,4,4,4,8,4,7,6,9,7,4,3,7,3,7,7,2,8,8,4,9,8,10,16,9,1,7,7,4,4,5,3,10,7,3,5,2,5,4,6,4,0,3,5,3,3,3,2,4,4,2,1,2,4,2,0,3,3,1,1,3,0,0,4,0,1,1,0,1,1,0,1,2,0,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021395",336,13,7,12,7,12,8,11,5,9,4,4,9,2,3,3,6,2,5,3,4,3,3,6,4,3,5,7,3,5,10,8,14,6,8,9,2,2,6,6,5,3,8,3,11,2,2,1,4,6,3,3,5,1,1,2,1,1,1,1,1,1,1,1,0,1,0,1,2,1,0,2,0,4,1,0,1,1,2,1,2,0,1,1,1,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021396",351,6,9,7,5,11,6,4,7,7,9,2,4,3,4,3,5,7,4,0,6,4,4,5,2,3,6,6,8,6,10,6,3,6,6,10,7,7,5,3,2,9,5,5,6,4,3,5,2,5,3,5,5,3,5,2,2,3,4,1,2,1,2,6,2,5,3,2,6,2,3,0,1,0,0,2,0,2,1,2,2,3,1,2,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021397",566,10,3,9,10,15,17,15,13,8,15,10,15,19,16,16,10,8,16,14,11,9,4,8,8,14,11,6,6,11,8,6,12,10,8,8,4,10,7,8,5,7,5,9,10,12,4,2,4,5,4,7,2,5,6,2,7,3,3,2,2,4,2,2,2,2,1,1,3,1,0,2,3,1,0,1,1,2,3,1,3,3,4,1,2,1,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0
"E00021398",474,16,8,8,10,6,9,8,2,6,9,7,5,1,11,0,6,7,6,6,6,6,6,11,12,11,11,9,16,10,10,9,16,10,7,13,5,12,8,5,6,3,5,8,6,8,7,4,6,3,5,4,3,5,3,4,4,3,2,4,3,2,2,0,2,5,1,1,7,3,2,5,3,3,0,1,4,4,2,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021399",371,1,6,6,3,3,2,2,4,3,5,2,3,6,4,3,0,7,3,7,2,1,5,7,7,5,4,8,9,9,4,6,8,8,15,3,5,4,7,7,4,10,2,8,8,4,8,6,3,10,7,6,4,3,6,5,2,4,8,3,6,3,3,6,4,3,0,1,2,2,3,2,2,3,1,4,2,1,0,2,4,0,0,2,1,3,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"E00021400",394,4,8,12,10,10,15,6,5,7,1,10,2,3,9,4,8,4,4,5,7,2,9,9,6,11,11,8,9,12,9,12,9,14,8,7,1,4,7,4,6,5,9,4,9,7,0,4,5,0,1,5,2,2,3,2,4,1,1,0,4,0,1,0,3,1,0,1,3,2,1,0,3,1,2,0,0,0,2,0,2,1,0,3,1,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
"E00021402",276,2,4,5,0,7,7,3,3,3,3,3,2,3,2,1,2,5,3,0,4,5,6,6,7,6,7,4,8,11,6,5,5,4,8,3,2,2,1,3,3,7,3,4,2,5,5,4,4,2,2,3,2,2,5,2,6,2,3,1,0,1,2,1,1,2,5,2,3,2,1,3,3,1,1,0,0,0,1,0,2,3,1,2,1,2,1,1,0,3,0,1,0,1,1,0,0,0,0,0,0,0
"E00021404",256,3,7,3,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,6,5,9,10,12,11,13,12,14,16,10,11,16,11,5,7,9,6,2,8,2,2,2,1,1,0,2,2,1,2,1,5,0,1,1,8,1,2,2,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021405",429,10,7,5,3,2,8,5,6,3,3,6,8,5,7,4,7,9,12,9,7,9,19,7,8,6,9,13,9,9,13,7,3,9,9,6,7,5,8,12,3,7,6,2,0,4,2,4,11,7,3,2,2,3,5,7,3,3,5,5,3,1,4,1,3,4,4,2,1,2,3,2,2,2,0,2,1,1,1,1,0,2,1,2,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0
"E00021406",371,3,7,8,9,4,8,9,5,7,7,4,3,6,6,8,5,6,3,1,5,6,3,6,11,12,10,4,8,8,8,8,6,9,5,12,9,5,6,6,4,3,6,6,3,8,0,5,3,7,2,3,4,0,2,1,3,5,6,4,8,0,2,3,0,1,0,3,2,3,0,2,2,0,1,0,0,0,0,1,4,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021407",540,16,21,25,10,19,5,7,13,11,13,8,9,10,9,13,10,8,12,7,11,9,7,12,11,16,12,11,9,9,10,13,11,9,4,8,7,11,9,7,4,9,3,5,9,5,5,4,7,1,3,2,3,6,6,3,1,5,0,1,2,4,3,0,3,0,1,1,0,1,0,1,1,0,2,2,1,1,1,2,2,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"E00021408",340,3,4,3,4,4,2,2,1,0,3,1,1,3,2,1,1,1,1,3,1,2,4,9,11,12,12,14,12,16,25,14,13,13,20,13,8,10,10,7,4,6,8,3,5,10,2,2,2,2,2,5,2,0,2,0,1,1,0,1,3,3,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021409",274,7,5,5,2,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,3,9,10,6,9,9,17,6,13,13,13,10,15,13,13,12,5,2,7,6,3,5,2,0,3,2,3,1,2,2,2,3,0,3,1,2,0,3,0,2,3,0,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021410",316,6,6,2,4,2,2,3,4,7,3,2,5,3,4,5,4,7,7,6,5,10,5,7,10,10,7,14,5,9,9,6,3,4,7,2,8,6,1,7,3,3,6,3,0,3,4,5,4,3,3,5,3,3,7,1,3,2,3,2,1,2,1,2,4,1,1,2,0,2,2,1,2,0,2,0,2,0,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021411",389,4,4,6,5,5,5,6,3,2,2,6,8,5,6,3,2,6,2,7,3,4,6,4,5,9,13,12,14,7,9,13,5,14,4,5,6,4,6,9,4,2,4,7,4,3,5,6,3,5,6,3,1,6,9,4,3,5,2,6,1,3,3,2,4,3,3,4,0,1,0,7,2,1,2,1,2,0,5,5,3,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021412",514,9,10,10,11,10,11,8,8,8,8,13,10,7,13,10,8,9,8,7,7,13,5,9,15,11,9,14,8,8,7,9,7,8,8,9,7,8,12,11,6,10,11,10,5,6,8,3,6,6,6,5,8,4,4,2,7,4,5,2,6,1,3,1,2,4,0,1,0,0,0,1,2,0,0,2,1,1,0,0,0,0,1,0,0,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021413",413,11,8,6,12,7,6,7,9,7,12,8,7,8,11,3,9,4,4,3,5,5,7,7,10,7,6,9,12,6,10,8,9,12,9,9,11,5,8,7,6,12,4,3,1,10,10,3,6,6,1,0,2,3,4,6,3,3,0,5,2,0,0,1,1,2,1,3,0,1,1,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E00021414",402,12,11,13,6,5,5,5,8,8,14,8,9,6,3,7,6,6,4,6,4,8,15,11,8,8,10,6,6,9,11,12,12,9,5,10,7,5,3,2,7,5,8,8,3,2,5,1,3,1,1,2,2,6,3,7,3,2,2,2,2,1,2,1,0,2,2,1,0,0,2,1,3,1,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021415",379,5,17,7,8,4,7,7,11,6,9,5,4,6,6,6,8,6,6,8,6,11,9,4,7,7,7,4,5,3,13,10,5,12,12,10,7,3,3,7,9,3,5,6,1,3,6,6,3,1,1,2,3,1,1,1,5,6,3,3,2,4,2,2,1,0,0,0,0,1,0,0,2,2,0,1,1,1,0,0,2,0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
