"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E00021176",151,11,25,10,52,20,31,1,1,7.28476821192053,16.5562913907285,6.62251655629139,34.4370860927152,13.2450331125828,20.5298013245033,0.662251655629139,0.662251655629139
"E00021177",134,8,14,0,39,52,20,1,0,5.97014925373134,10.4477611940298,0,29.1044776119403,38.8059701492537,14.9253731343284,0.746268656716418,0
"E00021179",140,15,32,1,7,3,75,5,2,10.7142857142857,22.8571428571429,0.714285714285714,5,2.14285714285714,53.5714285714286,3.57142857142857,1.42857142857143
"E00021180",168,11,15,1,50,37,48,3,3,6.54761904761905,8.92857142857143,0.595238095238095,29.7619047619048,22.0238095238095,28.5714285714286,1.78571428571429,1.78571428571429
"E00021181",107,6,19,0,14,22,42,2,2,5.60747663551402,17.7570093457944,0,13.0841121495327,20.5607476635514,39.2523364485981,1.86915887850467,1.86915887850467
"E00021182",169,19,25,0,6,12,105,0,2,11.2426035502959,14.792899408284,0,3.55029585798817,7.10059171597633,62.1301775147929,0,1.18343195266272
"E00021183",135,18,48,4,1,11,51,1,1,13.3333333333333,35.5555555555556,2.96296296296296,0.740740740740741,8.14814814814815,37.7777777777778,0.740740740740741,0.740740740740741
"E00021184",69,3,9,11,19,2,25,0,0,4.34782608695652,13.0434782608696,15.9420289855072,27.536231884058,2.89855072463768,36.231884057971,0,0
"E00021185",131,10,18,1,5,69,27,0,1,7.63358778625954,13.7404580152672,0.763358778625954,3.81679389312977,52.6717557251908,20.6106870229008,0,0.763358778625954
"E00021186",156,9,18,0,78,9,37,2,3,5.76923076923077,11.5384615384615,0,50,5.76923076923077,23.7179487179487,1.28205128205128,1.92307692307692
"E00021187",97,10,4,0,50,8,20,2,3,10.3092783505155,4.12371134020619,0,51.5463917525773,8.24742268041237,20.6185567010309,2.06185567010309,3.09278350515464
"E00021188",120,1,8,0,8,79,19,3,2,0.833333333333333,6.66666666666667,0,6.66666666666667,65.8333333333333,15.8333333333333,2.5,1.66666666666667
"E00021189",122,13,19,0,55,5,26,2,2,10.655737704918,15.5737704918033,0,45.0819672131148,4.0983606557377,21.3114754098361,1.63934426229508,1.63934426229508
"E00021190",161,18,24,1,40,1,73,2,2,11.1801242236025,14.9068322981366,0.62111801242236,24.8447204968944,0.62111801242236,45.3416149068323,1.24223602484472,1.24223602484472
"E00021191",124,15,32,2,35,1,30,9,0,12.0967741935484,25.8064516129032,1.61290322580645,28.2258064516129,0.806451612903226,24.1935483870968,7.25806451612903,0
"E00021192",113,10,8,1,59,3,28,2,2,8.84955752212389,7.07964601769912,0.884955752212389,52.212389380531,2.65486725663717,24.7787610619469,1.76991150442478,1.76991150442478
"E00021193",182,19,47,0,5,0,96,12,3,10.4395604395604,25.8241758241758,0,2.74725274725275,0,52.7472527472528,6.59340659340659,1.64835164835165
"E00021194",176,13,9,8,57,38,49,1,1,7.38636363636364,5.11363636363636,4.54545454545455,32.3863636363636,21.5909090909091,27.8409090909091,0.568181818181818,0.568181818181818
"E00021195",108,6,14,1,60,2,25,0,0,5.55555555555556,12.962962962963,0.925925925925926,55.5555555555556,1.85185185185185,23.1481481481481,0,0
"E00021196",114,3,7,1,49,44,8,1,1,2.63157894736842,6.14035087719298,0.87719298245614,42.9824561403509,38.5964912280702,7.01754385964912,0.87719298245614,0.87719298245614
"E00021197",215,29,44,2,35,25,72,5,3,13.4883720930233,20.4651162790698,0.930232558139535,16.2790697674419,11.6279069767442,33.4883720930233,2.32558139534884,1.3953488372093
"E00021198",92,15,16,0,26,14,19,0,2,16.304347826087,17.3913043478261,0,28.2608695652174,15.2173913043478,20.6521739130435,0,2.17391304347826
"E00021199",111,2,2,0,15,89,2,1,0,1.8018018018018,1.8018018018018,0,13.5135135135135,80.1801801801802,1.8018018018018,0.900900900900901,0
"E00021200",107,6,12,1,48,3,34,2,1,5.60747663551402,11.214953271028,0.934579439252336,44.8598130841121,2.80373831775701,31.7757009345794,1.86915887850467,0.934579439252336
"E00021201",107,10,18,1,41,7,27,2,1,9.34579439252336,16.8224299065421,0.934579439252336,38.3177570093458,6.54205607476635,25.2336448598131,1.86915887850467,0.934579439252336
"E00021202",92,6,15,0,42,8,17,1,3,6.52173913043478,16.304347826087,0,45.6521739130435,8.69565217391304,18.4782608695652,1.08695652173913,3.26086956521739
"E00021203",104,10,7,0,47,14,24,1,1,9.61538461538462,6.73076923076923,0,45.1923076923077,13.4615384615385,23.0769230769231,0.961538461538462,0.961538461538462
"E00021204",145,5,22,1,11,76,27,2,1,3.44827586206897,15.1724137931034,0.689655172413793,7.58620689655172,52.4137931034483,18.6206896551724,1.37931034482759,0.689655172413793
"E00021205",100,5,12,0,51,5,25,0,2,5,12,0,51,5,25,0,2
"E00021206",78,2,8,0,48,6,12,0,2,2.56410256410256,10.2564102564103,0,61.5384615384615,7.69230769230769,15.3846153846154,0,2.56410256410256
"E00021207",164,12,40,1,3,30,76,1,1,7.31707317073171,24.390243902439,0.609756097560976,1.82926829268293,18.2926829268293,46.3414634146341,0.609756097560976,0.609756097560976
"E00021208",108,5,15,2,51,14,19,1,1,4.62962962962963,13.8888888888889,1.85185185185185,47.2222222222222,12.962962962963,17.5925925925926,0.925925925925926,0.925925925925926
"E00021209",72,1,9,1,42,4,14,1,0,1.38888888888889,12.5,1.38888888888889,58.3333333333333,5.55555555555556,19.4444444444444,1.38888888888889,0
"E00021210",78,3,11,1,38,5,17,1,2,3.84615384615385,14.1025641025641,1.28205128205128,48.7179487179487,6.41025641025641,21.7948717948718,1.28205128205128,2.56410256410256
"E00021211",135,5,16,0,51,2,58,0,3,3.7037037037037,11.8518518518519,0,37.7777777777778,1.48148148148148,42.962962962963,0,2.22222222222222
"E00021212",75,1,11,1,36,8,17,1,0,1.33333333333333,14.6666666666667,1.33333333333333,48,10.6666666666667,22.6666666666667,1.33333333333333,0
"E00021213",132,3,15,0,59,18,33,3,1,2.27272727272727,11.3636363636364,0,44.6969696969697,13.6363636363636,25,2.27272727272727,0.757575757575758
"E00021214",156,15,23,1,55,12,39,8,3,9.61538461538462,14.7435897435897,0.641025641025641,35.2564102564103,7.69230769230769,25,5.12820512820513,1.92307692307692
"E00021215",181,26,39,2,8,1,98,6,1,14.3646408839779,21.5469613259669,1.10497237569061,4.41988950276243,0.552486187845304,54.1436464088398,3.31491712707182,0.552486187845304
