"GeographyCode","CT00100001","CT00100002","CT00100003","CT00100004","CT00100005","CT00100006","CT00100007","CT00100008","CT00100009","CT00100010","CT00100011","CT00100012","CT00100013","CT00100014","CT00100015","CT00100016","CT00100017","CT00100018","CT00100019","CT00100020","CT00100021","CT00100022","CT00100023","CT00100024","CT00100025","CT00100026","CT00100027","CT00100028","CT00100029","CT00100030","CT00100031","CT00100032","CT00100033","CT00100034","CT00100035","CT00100036","CT00100037","CT00100038","CT00100039","CT00100040","CT00100041","CT00100042","CT00100043","CT00100044","CT00100045","CT00100046","CT00100047","CT00100048","CT00100049","CT00100050","CT00100051","CT00100052","CT00100053","CT00100054","CT00100055","CT00100056","CT00100057","CT00100058","CT00100059","CT00100060","CT00100061","CT00100062","CT00100063","CT00100064","CT00100065","CT00100066","CT00100067","CT00100068","CT00100069","CT00100070","CT00100071","CT00100072","CT00100073","CT00100074","CT00100075","CT00100076","CT00100077","CT00100078","CT00100079","CT00100080","CT00100081","CT00100082","CT00100083","CT00100084","CT00100085","CT00100086","CT00100087","CT00100088","CT00100089","CT00100090","CT00100091","CT00100092","CT00100093","CT00100094","CT00100095"
"E00021602",368,125,4,0,6,2,1,6,0,13,1,95,12,0,10,1,0,3,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,2,4,0,0,0,0,7,1,0,4,0,0,3,0,0,0,0,0,0,0,3,11,0,24,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"E00021603",184,113,4,0,4,0,0,3,0,3,0,1,2,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,6,2,2,20,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00021604",356,149,8,0,6,3,2,5,0,4,4,96,6,0,9,4,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,1,0,2,0,4,1,0,1,0,1,9,0,0,0,1,0,0,0,3,6,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"E00021605",289,139,10,0,8,3,0,4,2,8,1,1,16,0,6,3,0,3,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,1,4,0,0,0,0,8,3,0,0,0,0,2,0,0,0,0,0,0,0,5,5,1,26,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021606",282,170,13,0,0,0,1,1,0,3,1,2,8,0,1,2,0,2,1,0,0,0,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,8,1,1,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,4,10,3,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00021607",262,75,10,0,6,0,0,8,0,0,1,118,0,0,9,2,5,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"E00021608",217,140,8,0,7,2,1,1,0,3,1,0,9,0,1,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,1,3,0,0,0,0,6,2,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021610",323,146,6,0,8,0,1,3,0,3,0,94,7,0,6,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,0,0,0,1,0,13,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"E00021611",397,144,1,0,5,0,1,7,0,7,1,137,6,0,5,4,0,4,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,1,0,7,2,0,1,0,0,3,0,0,0,0,0,0,0,8,2,0,29,0,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021612",214,129,9,0,2,1,0,5,0,5,0,2,2,0,2,2,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,4,2,0,0,0,0,0,0,2,1,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021613",188,101,1,0,4,0,1,2,0,3,2,2,6,0,1,0,0,1,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,11,0,4,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,18,0,2,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0
"E00021614",263,152,10,0,9,0,0,5,1,5,2,1,3,0,4,2,0,3,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,0,0,3,1,0,6,0,2,0,0,3,0,0,0,0,0,0,0,4,6,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021615",218,121,3,0,6,0,0,7,0,6,4,3,3,0,0,4,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,1,0,0,0,0,6,0,0,0,0,0,2,0,1,0,0,0,0,0,5,1,2,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021616",438,52,0,0,6,3,0,1,0,9,9,285,1,0,16,5,0,5,0,0,1,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"E00021617",166,73,7,0,2,0,0,3,0,7,0,6,7,0,2,0,0,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0
"E00021618",282,25,3,1,2,1,0,0,3,6,0,202,5,0,12,1,1,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021619",463,65,8,0,4,0,7,8,1,7,7,239,4,4,37,11,0,11,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,5,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,5,0,4,0,0,0,0,2,6,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0
"E00021620",246,65,6,0,8,6,0,5,2,14,1,65,8,0,11,1,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,1,2,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,1,5,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021621",333,63,4,0,0,2,0,0,1,4,5,212,2,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0
"E00021622",247,90,7,0,9,0,3,7,3,21,0,11,13,0,5,0,0,2,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,2,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,4,11,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021623",189,41,6,0,1,4,1,2,1,3,3,94,0,0,12,7,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021624",292,152,7,0,6,3,0,4,1,5,0,3,21,0,4,3,0,5,0,0,0,0,0,0,7,2,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,4,1,0,0,0,0,4,1,5,0,1,0,0,11,2,0,0,0,0,2,0,0,0,1,0,0,0,1,5,0,15,0,2,0,0,3,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0
"E00021625",510,261,17,0,11,3,1,12,2,19,2,19,17,1,10,4,0,9,0,0,0,0,0,0,11,3,0,0,0,0,0,2,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,13,0,3,0,0,1,0,6,5,0,0,0,0,2,0,0,0,0,0,0,2,6,9,1,40,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"E00021626",329,151,12,1,6,4,1,2,2,6,0,10,12,0,3,6,0,3,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,10,2,1,0,0,0,0,7,1,0,0,0,0,2,1,0,0,1,0,0,0,6,2,0,49,0,3,1,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
"E00021627",372,162,8,0,1,3,3,5,0,24,4,35,12,3,9,4,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,14,0,0,0,0,0,3,1,4,0,0,1,0,4,0,0,0,0,0,0,0,0,2,4,0,0,0,3,10,0,30,0,4,0,0,2,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
"E00021628",214,155,1,0,3,1,0,5,0,3,0,7,9,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021629",229,126,7,0,5,4,1,2,1,4,0,5,3,0,0,6,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6,0,0,1,0,0,11,0,2,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,4,3,0,15,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"E00021630",262,112,3,0,2,9,2,7,1,5,5,63,6,0,5,4,0,6,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
"E00021631",305,171,12,1,3,1,0,6,1,7,0,9,13,1,4,1,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,14,0,15,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
"E00021632",229,99,3,0,4,1,2,4,1,15,1,2,8,0,3,1,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0,1,0,0,1,0,13,3,0,0,0,0,7,0,0,0,0,0,0,0,3,6,0,19,0,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021633",214,133,5,0,1,0,0,4,0,7,2,8,0,0,1,5,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,0,0,0,0,0,6,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021634",283,128,6,0,3,1,0,2,2,13,4,56,4,0,1,1,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,1,1,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,17,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021635",227,100,7,1,6,0,2,2,0,11,0,10,12,1,4,1,0,3,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,11,0,0,0,0,2,0,7,4,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,14,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1
"E00021636",335,73,9,0,2,4,1,5,1,3,1,197,1,0,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021637",509,66,5,0,7,0,0,6,2,16,15,263,9,4,26,8,1,10,0,0,3,0,0,1,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,7,0,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,15,0,6,0,0,0,0,7,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0
"E00021639",347,32,0,0,2,0,0,0,0,0,3,265,0,0,3,8,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021640",397,85,5,0,1,2,5,9,0,13,0,198,4,0,19,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,11,0,2,0,0,2,0,8,0,0,0,0,0,3,1,3,0,0,1,0,0,0,0,0
"E00021641",415,67,3,0,7,2,5,3,1,9,0,247,5,0,7,12,0,2,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,10,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
"E00021642",335,56,4,0,5,0,0,0,0,9,6,195,5,1,18,7,0,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021643",246,55,3,0,1,3,2,3,1,1,0,142,0,1,10,0,0,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021644",327,100,9,0,0,0,0,0,1,4,0,131,6,0,11,5,1,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,5,0,2,2,0,0,0,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,1,0,11,0,3,0,0,0,0,3,2,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0
"E00021646",498,61,2,0,1,0,1,7,0,1,3,351,5,0,20,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,1,0,0,0,0,14,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
"E00021648",202,122,10,0,3,0,0,3,2,7,0,4,3,0,4,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,1,0,0,2,0,2,1,0,1,0,0,1,1,0,0,0,0,0,1,0,4,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021649",434,57,9,0,5,0,0,11,0,2,9,264,0,0,14,7,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0
"E00021650",265,106,6,0,5,1,1,8,0,5,1,85,1,2,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
"E00021651",251,87,8,0,4,5,2,5,0,23,6,8,15,0,4,2,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,14,2,2,0,0,0,0,1,8,0,0,0,0,3,1,0,0,0,0,0,0,5,7,0,20,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021652",276,144,9,0,11,1,2,3,0,14,0,5,16,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,5,1,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,3,5,1,14,1,2,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0
"E00021653",547,28,6,0,2,0,4,2,2,11,4,396,1,0,24,5,0,6,0,0,0,1,0,0,0,8,0,0,1,5,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,11,0,4,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021654",379,84,4,0,1,5,4,1,2,2,11,178,3,0,32,3,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021655",274,18,1,0,1,1,0,0,0,2,9,210,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021656",386,187,6,0,3,6,2,8,1,7,9,79,9,0,8,8,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,7,2,0,3,0,0,1,1,0,0,1,0,0,0,0,10,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021657",204,96,4,0,4,1,1,4,0,15,2,4,15,1,3,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,3,0,0,0,0,4,3,0,0,0,0,2,1,0,0,0,0,0,0,4,3,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0
"E00021658",177,94,7,0,2,1,0,3,0,12,0,0,13,0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021659",335,80,7,0,1,0,0,2,4,5,4,154,6,1,10,5,0,12,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,3,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,10,0,1,0,0,0,0,6,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00021660",278,91,7,0,9,6,4,1,0,6,13,60,17,0,5,9,0,10,1,0,0,0,1,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021661",488,121,15,1,13,3,5,8,0,14,2,166,10,1,31,12,2,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0,0,0,6,4,0,1,0,2,1,0,0,0,2,1,0,0,0,1,0,28,0,10,0,0,1,0,5,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0
"E00021662",566,170,6,0,7,2,5,6,0,2,1,250,7,0,11,13,0,9,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,1,0,2,3,5,0,21,0,8,0,0,2,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,0,0,0
"E00021663",236,77,5,0,1,4,0,3,2,0,4,67,3,1,14,9,1,4,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,1,1,3,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00021665",473,71,3,0,0,2,0,4,6,12,7,268,7,0,24,18,1,18,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
"E00021666",564,131,7,0,4,9,5,8,1,28,2,250,21,0,15,10,1,2,0,0,0,0,0,0,1,2,0,0,0,6,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,6,0,0,0,0,3,5,0,0,0,0,1,0,1,1,0,0,0,0,1,3,0,14,0,3,0,0,0,0,1,0,0,3,0,0,3,3,0,0,3,0,0,0,0,0,0
"E00021667",490,23,3,0,4,5,1,1,0,8,7,371,4,0,22,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0,6,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"E00021668",511,159,20,0,8,0,2,7,1,19,6,146,16,1,18,12,0,4,2,0,0,0,0,0,4,2,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,7,2,4,0,0,0,0,12,1,0,0,0,0,6,0,0,0,0,0,0,0,1,6,3,16,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0
"E00021669",488,29,3,0,4,2,2,4,3,11,6,356,2,1,13,14,3,6,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021670",402,60,0,2,7,2,0,6,0,1,4,257,0,0,12,7,1,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,6,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
"E00021671",351,21,2,0,2,1,0,0,0,3,0,262,1,3,22,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"E00021672",416,97,12,1,2,1,1,3,0,9,10,212,1,0,2,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22,0,1,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0
"E00021673",452,67,3,0,4,6,2,1,1,3,0,279,3,0,9,15,1,2,0,0,1,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,4,0,0,0,0,2,1,0,0,0,1,1,0,0,3,0,0,0,0,1,4,0,10,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00021674",378,76,1,1,4,1,0,3,1,1,13,168,10,1,4,0,0,6,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,10,1,0,1,0,0,1,9,0,0,3,0,1,0,0,0,0,0,0,0,1,2,4,0,22,0,12,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
