"GeographyCode","KS401EW0001","KS401EW0002","KS401EW0003","KS401EW0004","KS401EW0005","KS401EW0006","KS401EW0007","KS401EW0008","KS401EW0009","KS401EW0010","KS401EW0011","KS401EW0012","KS401EW0013","KS401EW0014","KS401EW0015","KS401EW0016","KS401EW0017","KS401EW0018","KS401EW0019","KS401EW0020","KS401EW0021","KS401EW0022","KS401EW0023","KS401EW0024","KS401EW0025","KS401EW0026"
"E01004207",518,515,0,3,528,515,13,13,13,80,333,86,3,0,99.4208494208494,0,0.579150579150579,97.5378787878788,2.46212121212121,2.46212121212121,2.46212121212121,15.1515151515152,63.0681818181818,16.2878787878788,0.568181818181818,0
"E01004208",802,799,1,2,809,788,21,7,9,91,605,64,33,0,99.6259351620948,0.124688279301746,0.249376558603491,97.4042027194067,2.59579728059333,0.865265760197775,1.11248454882571,11.2484548825711,74.7836835599506,7.91100123609394,4.07911001236094,0
"E01004209",474,473,0,1,476,466,10,1,3,4,452,10,6,0,99.789029535865,0,0.210970464135021,97.8991596638655,2.10084033613445,0.210084033613445,0.630252100840336,0.840336134453782,94.9579831932773,2.10084033613445,1.26050420168067,0
"E01004211",717,714,1,2,737,720,17,7,19,72,502,74,62,1,99.581589958159,0.139470013947001,0.278940027894003,97.6933514246947,2.30664857530529,0.949796472184532,2.57801899592944,9.76933514246947,68.1139755766621,10.0407055630936,8.41248303934871,0.135685210312076
"E01004212",759,753,0,6,776,720,56,6,13,36,672,42,6,1,99.2094861660079,0,0.790513833992095,92.7835051546392,7.21649484536082,0.77319587628866,1.67525773195876,4.63917525773196,86.5979381443299,5.41237113402062,0.77319587628866,0.128865979381443
"E01004214",679,678,1,0,680,665,15,2,4,12,656,3,3,0,99.8527245949926,0.147275405007364,0,97.7941176470588,2.20588235294118,0.294117647058824,0.588235294117647,1.76470588235294,96.4705882352941,0.441176470588235,0.441176470588235,0
"E01004215",1465,1460,3,2,1472,1168,304,13,36,106,1299,11,5,2,99.6587030716723,0.204778156996587,0.136518771331058,79.3478260869565,20.6521739130435,0.883152173913043,2.44565217391304,7.20108695652174,88.2472826086957,0.747282608695652,0.339673913043478,0.135869565217391
"E01004216",759,758,0,1,761,737,24,1,6,60,680,14,0,0,99.8682476943347,0,0.131752305665349,96.8462549277267,3.15374507227332,0.131406044678055,0.788436268068331,7.88436268068331,89.3561103810775,1.83968462549277,0,0
"E01004217",823,823,0,0,823,779,44,7,109,130,563,10,3,1,100,0,0,94.6537059538275,5.34629404617254,0.850546780072904,13.2442284325638,15.7958687727825,68.408262454435,1.21506682867558,0.364520048602673,0.121506682867558
"E01004218",768,768,0,0,768,731,37,19,68,207,462,11,1,0,100,0,0,95.1822916666667,4.81770833333333,2.47395833333333,8.85416666666667,26.953125,60.15625,1.43229166666667,0.130208333333333,0
"E01004219",882,880,1,1,887,851,36,12,4,39,795,29,8,0,99.7732426303855,0.113378684807256,0.113378684807256,95.9413754227734,4.05862457722661,1.35287485907554,0.450958286358512,4.39684329199549,89.6279594137542,3.26944757609921,0.901916572717024,0
"E01004221",825,825,0,0,825,802,23,8,34,100,669,12,2,0,100,0,0,97.2121212121212,2.78787878787879,0.96969696969697,4.12121212121212,12.1212121212121,81.0909090909091,1.45454545454545,0.242424242424242,0
"E01004222",1065,1064,0,1,1067,1048,19,27,48,183,763,20,26,0,99.906103286385,0,0.0938967136150235,98.2193064667292,1.78069353327085,2.53045923149016,4.49859418931584,17.1508903467666,71.5089034676664,1.87441424554827,2.43673851921275,0
"E01004223",949,949,0,0,949,938,11,27,33,190,633,62,4,0,100,0,0,98.840885142255,1.15911485774499,2.84510010537408,3.47734457323498,20.0210748155954,66.7017913593256,6.5331928345627,0.421496311907271,0
"E01004224",829,829,0,0,829,806,23,12,20,96,658,21,22,0,100,0,0,97.2255729794934,2.77442702050663,1.4475271411339,2.41254523522316,11.5802171290712,79.372738238842,2.53317249698432,2.65379975874548,0
"E01004225",1185,1183,0,2,1194,1147,47,4,19,152,880,121,18,0,99.831223628692,0,0.168776371308017,96.0636515912898,3.93634840871022,0.33500837520938,1.59128978224456,12.7303182579564,73.7018425460637,10.1340033500838,1.50753768844221,0
