"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0018","KS102EW0019","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E00021444",348,11,7,3,27,1,12,50,61,22,56,58,12,14,11,2,1,32.8132183908046,25,3.16091954022989,2.01149425287356,0.862068965517241,7.75862068965517,0.28735632183908,3.44827586206897,14.367816091954,17.5287356321839,6.32183908045977,16.0919540229885,16.6666666666667,3.44827586206897,4.02298850574713,3.16091954022989,0.574712643678161,0.28735632183908
"E00021445",422,39,30,16,35,5,13,28,47,41,85,47,9,15,12,0,0,27.7677725118483,24,9.24170616113744,7.10900473933649,3.7914691943128,8.29383886255924,1.18483412322275,3.08056872037915,6.63507109004739,11.1374407582938,9.71563981042654,20.1421800947867,11.1374407582938,2.13270142180095,3.55450236966825,2.8436018957346,0,0
"E00021446",448,42,33,17,45,5,18,16,60,48,99,41,4,10,6,2,2,26.1294642857143,23,9.375,7.36607142857143,3.79464285714286,10.0446428571429,1.11607142857143,4.01785714285714,3.57142857142857,13.3928571428571,10.7142857142857,22.0982142857143,9.15178571428571,0.892857142857143,2.23214285714286,1.33928571428571,0.446428571428571,0.446428571428571
"E00021447",266,11,4,4,9,0,1,3,28,63,99,28,13,1,2,0,0,32.1503759398496,30,4.13533834586466,1.50375939849624,1.50375939849624,3.38345864661654,0,0.37593984962406,1.12781954887218,10.5263157894737,23.6842105263158,37.218045112782,10.5263157894737,4.88721804511278,0.37593984962406,0.75187969924812,0,0
"E00021448",337,28,18,15,23,6,8,4,16,35,108,43,6,9,15,3,0,31.7181008902077,32,8.30860534124629,5.34124629080119,4.45103857566766,6.82492581602374,1.78041543026706,2.37388724035608,1.18694362017804,4.74777448071217,10.3857566765579,32.0474777448071,12.7596439169139,1.78041543026706,2.67062314540059,4.45103857566766,0.890207715133531,0
"E00021449",333,15,14,5,16,2,6,6,50,62,88,41,8,10,7,2,1,31.954954954955,29,4.5045045045045,4.2042042042042,1.5015015015015,4.8048048048048,0.600600600600601,1.8018018018018,1.8018018018018,15.015015015015,18.6186186186186,26.4264264264264,12.3123123123123,2.4024024024024,3.003003003003,2.1021021021021,0.600600600600601,0.3003003003003
"E00021450",187,11,3,1,7,2,4,4,21,23,40,40,10,12,6,3,0,37.8663101604278,36,5.88235294117647,1.60427807486631,0.53475935828877,3.74331550802139,1.06951871657754,2.13903743315508,2.13903743315508,11.2299465240642,12.2994652406417,21.3903743315508,21.3903743315508,5.3475935828877,6.41711229946524,3.20855614973262,1.60427807486631,0
"E00021451",400,43,26,17,27,7,7,6,33,55,99,40,4,15,17,4,0,29.6875,28,10.75,6.5,4.25,6.75,1.75,1.75,1.5,8.25,13.75,24.75,10,1,3.75,4.25,1,0
"E00021452",212,22,5,2,6,0,1,1,14,34,77,33,1,4,10,1,1,34.2971698113208,33.5,10.377358490566,2.35849056603774,0.943396226415094,2.83018867924528,0,0.471698113207547,0.471698113207547,6.60377358490566,16.0377358490566,36.3207547169811,15.5660377358491,0.471698113207547,1.88679245283019,4.71698113207547,0.471698113207547,0.471698113207547
"E00021453",310,11,11,4,7,3,3,7,21,66,83,30,21,25,14,3,1,37.9354838709677,32,3.54838709677419,3.54838709677419,1.29032258064516,2.25806451612903,0.967741935483871,0.967741935483871,2.25806451612903,6.7741935483871,21.2903225806452,26.7741935483871,9.67741935483871,6.7741935483871,8.06451612903226,4.51612903225806,0.967741935483871,0.32258064516129
"E00021454",357,28,20,13,24,7,12,9,43,53,81,38,6,8,12,2,1,29.2773109243697,28,7.84313725490196,5.60224089635854,3.64145658263305,6.72268907563025,1.96078431372549,3.36134453781513,2.52100840336134,12.0448179271709,14.8459383753501,22.6890756302521,10.6442577030812,1.68067226890756,2.24089635854342,3.36134453781513,0.560224089635854,0.280112044817927
"E00021455",346,34,26,17,18,4,6,7,25,27,92,50,6,16,12,2,4,31.6618497109827,31,9.82658959537572,7.51445086705202,4.91329479768786,5.20231213872832,1.15606936416185,1.73410404624277,2.02312138728324,7.22543352601156,7.80346820809249,26.5895953757225,14.4508670520231,1.73410404624277,4.6242774566474,3.46820809248555,0.578034682080925,1.15606936416185
"E00021458",288,7,1,2,1,1,1,3,27,60,109,55,6,9,5,1,0,36.4513888888889,34,2.43055555555556,0.347222222222222,0.694444444444444,0.347222222222222,0.347222222222222,0.347222222222222,1.04166666666667,9.375,20.8333333333333,37.8472222222222,19.0972222222222,2.08333333333333,3.125,1.73611111111111,0.347222222222222,0
"E00021459",256,17,5,0,3,0,2,1,40,60,86,27,9,4,1,0,1,32.046875,29.5,6.640625,1.953125,0,1.171875,0,0.78125,0.390625,15.625,23.4375,33.59375,10.546875,3.515625,1.5625,0.390625,0,0.390625
"E00021460",385,22,13,9,16,4,2,7,51,92,106,47,6,4,6,0,0,30.0805194805195,28,5.71428571428571,3.37662337662338,2.33766233766234,4.15584415584416,1.03896103896104,0.519480519480519,1.81818181818182,13.2467532467532,23.8961038961039,27.5324675324675,12.2077922077922,1.55844155844156,1.03896103896104,1.55844155844156,0,0
"E00021461",250,13,8,7,10,5,2,5,24,52,67,35,4,7,9,2,0,32.696,29,5.2,3.2,2.8,4,2,0.8,2,9.6,20.8,26.8,14,1.6,2.8,3.6,0.8,0
"E00021462",314,22,15,6,18,4,4,4,39,50,81,30,2,15,18,4,2,33.2675159235669,29,7.00636942675159,4.77707006369427,1.91082802547771,5.73248407643312,1.27388535031847,1.27388535031847,1.27388535031847,12.4203821656051,15.9235668789809,25.796178343949,9.55414012738854,0.636942675159236,4.77707006369427,5.73248407643312,1.27388535031847,0.636942675159236
"E00021463",338,21,10,3,18,3,11,8,45,53,84,44,7,12,12,5,2,33.5147928994083,29,6.21301775147929,2.9585798816568,0.887573964497041,5.32544378698225,0.887573964497041,3.25443786982249,2.36686390532544,13.3136094674556,15.6804733727811,24.8520710059172,13.0177514792899,2.07100591715976,3.55029585798817,3.55029585798817,1.4792899408284,0.591715976331361
"E00021464",279,24,14,5,13,1,3,2,31,53,84,27,5,10,7,0,0,30.1362007168459,29,8.60215053763441,5.01792114695341,1.7921146953405,4.6594982078853,0.3584229390681,1.0752688172043,0.716845878136201,11.1111111111111,18.9964157706093,30.1075268817204,9.67741935483871,1.7921146953405,3.584229390681,2.5089605734767,0,0
"E00021465",416,35,25,18,25,5,13,13,48,50,100,43,12,10,12,6,1,29.7740384615385,27,8.41346153846154,6.00961538461539,4.32692307692308,6.00961538461539,1.20192307692308,3.125,3.125,11.5384615384615,12.0192307692308,24.0384615384615,10.3365384615385,2.88461538461538,2.40384615384615,2.88461538461538,1.44230769230769,0.240384615384615
"E00021466",735,26,15,6,20,4,17,180,220,87,97,34,7,14,7,1,0,25.0571428571429,21,3.53741496598639,2.04081632653061,0.816326530612245,2.72108843537415,0.54421768707483,2.31292517006803,24.4897959183673,29.9319727891156,11.8367346938776,13.1972789115646,4.62585034013605,0.952380952380952,1.9047619047619,0.952380952380952,0.136054421768707,0
"E00021467",371,33,17,14,30,2,10,37,51,38,74,39,14,8,4,0,0,26.9245283018868,24,8.89487870619946,4.5822102425876,3.77358490566038,8.08625336927224,0.539083557951483,2.69541778975741,9.97304582210243,13.7466307277628,10.2425876010782,19.9460916442049,10.5121293800539,3.77358490566038,2.15633423180593,1.07816711590297,0,0
"E00021468",265,17,9,7,15,3,2,2,17,68,58,28,9,15,11,3,1,33.9811320754717,29,6.41509433962264,3.39622641509434,2.64150943396226,5.66037735849057,1.13207547169811,0.754716981132076,0.754716981132076,6.41509433962264,25.6603773584906,21.8867924528302,10.5660377358491,3.39622641509434,5.66037735849057,4.15094339622642,1.13207547169811,0.377358490566038
"E00021469",446,32,22,20,36,5,20,12,67,46,97,53,10,10,12,2,2,29.3565022421525,25,7.17488789237668,4.93273542600897,4.48430493273543,8.07174887892377,1.12107623318386,4.48430493273543,2.69058295964126,15.0224215246637,10.3139013452915,21.7488789237668,11.8834080717489,2.24215246636771,2.24215246636771,2.69058295964126,0.448430493273543,0.448430493273543
"E00021470",282,17,10,3,16,1,5,10,45,30,59,36,12,15,18,3,2,35.241134751773,30,6.02836879432624,3.54609929078014,1.06382978723404,5.67375886524823,0.354609929078014,1.77304964539007,3.54609929078014,15.9574468085106,10.6382978723404,20.9219858156028,12.7659574468085,4.25531914893617,5.31914893617021,6.38297872340426,1.06382978723404,0.709219858156028
"E00021471",373,26,21,12,37,3,13,17,41,27,95,51,3,12,10,3,2,30.1689008042895,27,6.97050938337802,5.63002680965147,3.2171581769437,9.91957104557641,0.804289544235925,3.48525469168901,4.55764075067024,10.9919571045576,7.23860589812332,25.4691689008043,13.6729222520107,0.804289544235925,3.2171581769437,2.68096514745308,0.804289544235925,0.536193029490617
"E00021473",422,22,16,15,29,3,5,102,77,28,58,36,9,11,8,2,1,26.4928909952607,20,5.21327014218009,3.7914691943128,3.55450236966825,6.87203791469194,0.710900473933649,1.18483412322275,24.1706161137441,18.2464454976303,6.63507109004739,13.7440758293839,8.53080568720379,2.13270142180095,2.60663507109005,1.8957345971564,0.4739336492891,0.23696682464455
"E00021474",402,36,17,12,23,6,6,13,71,55,89,39,8,12,8,5,2,29.0995024875622,26,8.95522388059701,4.22885572139304,2.98507462686567,5.72139303482587,1.49253731343284,1.49253731343284,3.23383084577114,17.6616915422886,13.681592039801,22.1393034825871,9.70149253731343,1.99004975124378,2.98507462686567,1.99004975124378,1.24378109452736,0.497512437810945
"E00021475",377,24,10,8,23,4,10,19,72,59,81,38,3,16,6,4,0,29.5411140583554,26,6.36604774535809,2.6525198938992,2.12201591511936,6.10079575596817,1.06100795755968,2.6525198938992,5.03978779840849,19.0981432360743,15.6498673740053,21.4854111405836,10.079575596817,0.795755968169761,4.24403183023873,1.59151193633952,1.06100795755968,0
"E00021476",406,21,18,12,39,9,16,9,51,58,104,35,12,10,7,2,3,29.3965517241379,26.5,5.17241379310345,4.43349753694581,2.95566502463054,9.60591133004926,2.21674876847291,3.94088669950739,2.21674876847291,12.5615763546798,14.2857142857143,25.615763546798,8.62068965517241,2.95566502463054,2.46305418719212,1.72413793103448,0.492610837438424,0.738916256157635
"E00021477",460,24,13,10,20,12,12,23,72,102,86,57,8,11,5,2,3,29.895652173913,27,5.21739130434783,2.82608695652174,2.17391304347826,4.34782608695652,2.60869565217391,2.60869565217391,5,15.6521739130435,22.1739130434783,18.695652173913,12.3913043478261,1.73913043478261,2.39130434782609,1.08695652173913,0.434782608695652,0.652173913043478
"E00021478",333,30,17,5,19,3,5,3,51,49,80,41,5,13,11,1,0,30.7237237237237,28,9.00900900900901,5.10510510510511,1.5015015015015,5.70570570570571,0.900900900900901,1.5015015015015,0.900900900900901,15.3153153153153,14.7147147147147,24.024024024024,12.3123123123123,1.5015015015015,3.9039039039039,3.3033033033033,0.3003003003003,0
"E00021479",411,17,5,3,11,3,10,16,137,76,86,36,5,4,2,0,0,27.7615571776156,25,4.13625304136253,1.21654501216545,0.72992700729927,2.67639902676399,0.72992700729927,2.4330900243309,3.89294403892944,33.3333333333333,18.4914841849148,20.9245742092457,8.75912408759124,1.21654501216545,0.97323600973236,0.48661800486618,0,0
"E00021480",303,28,8,10,7,2,5,2,32,74,114,14,3,3,1,0,0,27.2343234323432,29,9.24092409240924,2.64026402640264,3.3003300330033,2.31023102310231,0.66006600660066,1.65016501650165,0.66006600660066,10.5610561056106,24.4224422442244,37.6237623762376,4.62046204620462,0.99009900990099,0.99009900990099,0.33003300330033,0,0
"E00021481",413,27,25,9,14,6,5,10,97,71,79,36,8,17,9,0,0,28.9685230024213,25,6.53753026634383,6.05326876513317,2.17917675544794,3.38983050847458,1.45278450363196,1.21065375302663,2.42130750605327,23.4866828087167,17.1912832929782,19.1283292978208,8.71670702179177,1.93704600484262,4.11622276029056,2.17917675544794,0,0
"E00021482",455,28,6,11,20,5,11,17,101,72,102,43,12,20,5,1,1,29.8747252747253,26,6.15384615384615,1.31868131868132,2.41758241758242,4.3956043956044,1.0989010989011,2.41758241758242,3.73626373626374,22.1978021978022,15.8241758241758,22.4175824175824,9.45054945054945,2.63736263736264,4.3956043956044,1.0989010989011,0.21978021978022,0.21978021978022
"E00021483",600,39,15,9,20,6,10,4,76,139,220,42,5,6,8,1,0,29.2583333333333,29,6.5,2.5,1.5,3.33333333333333,1,1.66666666666667,0.666666666666667,12.6666666666667,23.1666666666667,36.6666666666667,7,0.833333333333333,1,1.33333333333333,0.166666666666667,0
"E00021484",364,19,9,7,12,0,3,6,99,84,70,37,8,4,4,1,1,29.0164835164835,26,5.21978021978022,2.47252747252747,1.92307692307692,3.2967032967033,0,0.824175824175824,1.64835164835165,27.1978021978022,23.0769230769231,19.2307692307692,10.1648351648352,2.1978021978022,1.0989010989011,1.0989010989011,0.274725274725275,0.274725274725275
"E00021485",330,40,16,18,19,4,6,11,39,35,87,39,5,7,3,0,1,27.2727272727273,26,12.1212121212121,4.84848484848485,5.45454545454545,5.75757575757576,1.21212121212121,1.81818181818182,3.33333333333333,11.8181818181818,10.6060606060606,26.3636363636364,11.8181818181818,1.51515151515152,2.12121212121212,0.909090909090909,0,0.303030303030303
"E00021486",387,37,17,7,30,6,3,14,69,43,72,51,9,15,13,1,0,29.9715762273902,26,9.56072351421188,4.39276485788114,1.80878552971576,7.75193798449612,1.55038759689922,0.775193798449612,3.61757105943152,17.8294573643411,11.1111111111111,18.6046511627907,13.1782945736434,2.32558139534884,3.87596899224806,3.35917312661499,0.258397932816538,0
"E00021487",220,28,20,8,17,0,1,5,17,33,53,23,1,7,7,0,0,27.4681818181818,26,12.7272727272727,9.09090909090909,3.63636363636364,7.72727272727273,0,0.454545454545455,2.27272727272727,7.72727272727273,15,24.0909090909091,10.4545454545455,0.454545454545455,3.18181818181818,3.18181818181818,0,0
"E00021488",444,46,21,8,36,5,12,12,43,68,121,44,8,13,6,1,0,28.6644144144144,28,10.3603603603604,4.72972972972973,1.8018018018018,8.10810810810811,1.12612612612613,2.7027027027027,2.7027027027027,9.68468468468468,15.3153153153153,27.2522522522523,9.90990990990991,1.8018018018018,2.92792792792793,1.35135135135135,0.225225225225225,0
"E00021489",346,45,13,12,33,7,11,12,25,30,87,37,14,11,6,2,1,28.4132947976879,27,13.0057803468208,3.75722543352601,3.46820809248555,9.53757225433526,2.02312138728324,3.17919075144509,3.46820809248555,7.22543352601156,8.67052023121387,25.1445086705202,10.6936416184971,4.04624277456647,3.17919075144509,1.73410404624277,0.578034682080925,0.289017341040462
"E00021490",306,55,19,18,20,2,3,4,20,28,88,23,8,10,7,1,0,26.4803921568627,26,17.9738562091503,6.20915032679739,5.88235294117647,6.5359477124183,0.65359477124183,0.980392156862745,1.30718954248366,6.5359477124183,9.15032679738562,28.7581699346405,7.51633986928105,2.61437908496732,3.26797385620915,2.28758169934641,0.326797385620915,0
"E00021491",285,27,16,14,24,5,8,13,28,33,68,22,7,14,6,0,0,27.8701754385965,26,9.47368421052632,5.6140350877193,4.91228070175439,8.42105263157895,1.75438596491228,2.80701754385965,4.56140350877193,9.82456140350877,11.5789473684211,23.859649122807,7.71929824561404,2.45614035087719,4.91228070175439,2.10526315789474,0,0
"E00021492",372,45,21,16,19,3,9,9,31,43,96,42,11,16,11,0,0,29.760752688172,28,12.0967741935484,5.64516129032258,4.3010752688172,5.10752688172043,0.806451612903226,2.41935483870968,2.41935483870968,8.33333333333333,11.5591397849462,25.8064516129032,11.2903225806452,2.95698924731183,4.3010752688172,2.95698924731183,0,0
"E00021493",481,47,34,17,61,14,19,20,31,45,107,57,6,16,6,1,0,26.5176715176715,24,9.77130977130977,7.06860706860707,3.53430353430353,12.6819126819127,2.91060291060291,3.95010395010395,4.15800415800416,6.44490644490645,9.35550935550936,22.2453222453222,11.8503118503119,1.24740124740125,3.32640332640333,1.24740124740125,0.207900207900208,0
"E00021494",546,33,16,18,44,8,11,23,79,61,103,93,15,25,14,2,1,32.0695970695971,27,6.04395604395604,2.93040293040293,3.2967032967033,8.05860805860806,1.46520146520147,2.01465201465201,4.21245421245421,14.4688644688645,11.1721611721612,18.8644688644689,17.032967032967,2.74725274725275,4.57875457875458,2.56410256410256,0.366300366300366,0.183150183150183
"E00021495",609,45,33,22,57,10,15,26,87,94,117,73,6,18,5,1,0,27.1986863711002,25,7.38916256157635,5.41871921182266,3.61247947454844,9.35960591133005,1.64203612479475,2.46305418719212,4.26929392446634,14.2857142857143,15.4351395730706,19.2118226600985,11.9868637110016,0.985221674876847,2.95566502463054,0.821018062397373,0.164203612479475,0
"E00021496",360,46,26,18,40,6,11,9,26,18,92,33,10,14,8,3,0,27.4138888888889,24,12.7777777777778,7.22222222222222,5,11.1111111111111,1.66666666666667,3.05555555555556,2.5,7.22222222222222,5,25.5555555555556,9.16666666666667,2.77777777777778,3.88888888888889,2.22222222222222,0.833333333333333,0
"E00021497",517,50,40,30,44,13,23,19,44,44,122,52,7,19,10,0,0,26.7234042553191,24,9.67117988394584,7.73694390715667,5.8027079303675,8.51063829787234,2.51450676982592,4.44874274661509,3.67504835589942,8.51063829787234,8.51063829787234,23.5976789168279,10.0580270793037,1.35396518375242,3.67504835589942,1.93423597678917,0,0
"E00021498",389,36,28,13,35,9,15,12,30,40,107,38,7,11,6,1,1,27.6169665809769,26,9.25449871465296,7.19794344473008,3.34190231362468,8.9974293059126,2.31362467866324,3.8560411311054,3.08483290488432,7.7120822622108,10.2827763496144,27.5064267352185,9.76863753213368,1.79948586118252,2.82776349614396,1.54241645244216,0.25706940874036,0.25706940874036
"E00021499",310,12,12,5,11,2,5,10,62,65,76,34,3,8,5,0,0,29.5161290322581,27,3.87096774193548,3.87096774193548,1.61290322580645,3.54838709677419,0.645161290322581,1.61290322580645,3.2258064516129,20,20.9677419354839,24.5161290322581,10.9677419354839,0.967741935483871,2.58064516129032,1.61290322580645,0,0
"E00021500",319,13,6,1,10,2,8,8,45,72,91,42,13,7,1,0,0,32.2131661442006,29,4.07523510971787,1.88087774294671,0.313479623824451,3.13479623824451,0.626959247648903,2.50783699059561,2.50783699059561,14.1065830721003,22.5705329153605,28.5266457680251,13.166144200627,4.07523510971787,2.19435736677116,0.313479623824451,0,0
"E00021501",304,14,13,9,15,6,7,10,27,46,81,37,12,17,8,1,1,33.5263157894737,30.5,4.60526315789474,4.27631578947368,2.96052631578947,4.93421052631579,1.97368421052632,2.30263157894737,3.28947368421053,8.88157894736842,15.1315789473684,26.6447368421053,12.1710526315789,3.94736842105263,5.59210526315789,2.63157894736842,0.328947368421053,0.328947368421053
"E00021502",375,28,13,8,46,9,14,23,39,28,83,61,7,9,6,1,0,29.3146666666667,26,7.46666666666667,3.46666666666667,2.13333333333333,12.2666666666667,2.4,3.73333333333333,6.13333333333333,10.4,7.46666666666667,22.1333333333333,16.2666666666667,1.86666666666667,2.4,1.6,0.266666666666667,0
"E00021503",393,40,33,20,38,11,10,8,32,24,112,51,2,5,4,2,1,26.5267175572519,26,10.1781170483461,8.3969465648855,5.08905852417303,9.66921119592875,2.79898218829517,2.54452926208651,2.03562340966921,8.14249363867684,6.10687022900763,28.498727735369,12.9770992366412,0.508905852417303,1.27226463104326,1.01781170483461,0.508905852417303,0.254452926208651
"E00021504",399,52,21,13,25,2,10,4,40,66,108,36,4,2,10,3,3,27.5187969924812,27,13.0325814536341,5.26315789473684,3.25814536340852,6.265664160401,0.50125313283208,2.5062656641604,1.00250626566416,10.0250626566416,16.5413533834586,27.0676691729323,9.02255639097744,1.00250626566416,0.50125313283208,2.5062656641604,0.75187969924812,0.75187969924812
